requestId,acquire_locks_start,acquire_locks_end,processing_start,processing_end,consistency_protocol_start,consistency_protocol_end,commit_start,commit_end,lock_duration,processing_duration,consistency_duration,commit_duration,consistency_preprocessing_start,consistency_preprocessing_end,consistency_preprocessing_duration,consistency_compute_ack_records_start,consistency_compute_ack_records_end,consistency_compute_ack_records_start_duration,consistency_join_deployments_start,consistency_join_deployments_end,consistency_join_deployments_duration,consistency_subscribe_ack_events_start,consistency_subscribe_ack_events_end,consistency_subscribe_ack_events_duration,consistency_write_acks_start,consistency_write_acks_end,consistency_write_acks_duration,consistency_issue_invalidations_start,consistency_issue_invalidations_end,consistency_issue_invalidations_duration,consistency_early_unsubscribe_start,consistency_early_unsubscribe_end,consistency_early_unsubscribe_duration,consistency_wait_for_acks_start,consistency_wait_for_acks_end,consistency_wait_for_acks_duration,consistency_clean_up_start,consistency_clean_up_end,consistency_clean_up_duration,transactionStart,transactionEnd,transactionId,success
UNKNOWN,1646931789624,1646931789625,1646931789625,1646931789625,1646931789625,1646931789625,1646931789625,1646931789625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789624,1646931789625,1228744126762796842,true
UNKNOWN,1646931784498,1646931784499,1646931784499,1646931784499,1646931784499,1646931784499,1646931784499,1646931784500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784498,1646931784500,322922664987937121,true
UNKNOWN,1646931790051,1646931790052,1646931790052,1646931790052,1646931790052,1646931790052,1646931790052,1646931790053,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931790051,1646931790053,1729619049790721478,true
UNKNOWN,1646931790078,1646931790079,1646931790079,1646931790079,1646931790079,1646931790105,1646931790105,1646931790106,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931790078,1646931790106,787636620923586409,true
UNKNOWN,1646931784447,1646931784448,1646931784448,1646931784448,1646931784448,1646931784448,1646931784448,1646931784449,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784447,1646931784449,2395811746673280455,true
UNKNOWN,1646931789534,1646931789535,1646931789535,1646931789535,1646931789535,1646931789535,1646931789535,1646931789535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789534,1646931789535,7195428837506500376,true
UNKNOWN,1646931789823,1646931789824,1646931789824,1646931789824,1646931789824,1646931789824,1646931789824,1646931789825,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789823,1646931789825,7554512845049646967,true
UNKNOWN,1646931789404,1646931789405,1646931789405,1646931789406,1646931789406,1646931789406,1646931789406,1646931789406,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789404,1646931789406,5429994590848762690,true
UNKNOWN,1646931789862,1646931789863,1646931789863,1646931789863,1646931789863,1646931789863,1646931789863,1646931789864,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789862,1646931789864,6484712778104786854,true
UNKNOWN,1646931789786,1646931789787,1646931789787,1646931789787,1646931789787,1646931789787,1646931789787,1646931789788,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789786,1646931789788,3153270613768095735,true
UNKNOWN,1646931789757,1646931789758,1646931789758,1646931789758,1646931789758,1646931789758,1646931789758,1646931789758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789757,1646931789758,8378779303568163645,true
UNKNOWN,1646931789781,1646931789782,1646931789782,1646931789782,1646931789782,1646931789782,1646931789782,1646931789782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789781,1646931789783,5492148878479412868,true
UNKNOWN,1646931788779,1646931788780,1646931788780,1646931788781,1646931788781,1646931788781,1646931788781,1646931788781,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788779,1646931788781,424615557689132775,true
UNKNOWN,1646931789930,1646931789931,1646931789931,1646931789931,1646931789931,1646931789931,1646931789931,1646931789931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789930,1646931789931,2795032945408036838,true
UNKNOWN,1646931789778,1646931789779,1646931789779,1646931789779,1646931789779,1646931789779,1646931789779,1646931789780,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789778,1646931789780,7549662132424166191,true
UNKNOWN,1646931789663,1646931789664,1646931789664,1646931789664,1646931789664,1646931789664,1646931789664,1646931789664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789663,1646931789664,2742113079633202116,true
UNKNOWN,1646931790059,1646931790060,1646931790060,1646931790060,1646931790060,1646931790060,1646931790060,1646931790061,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931790059,1646931790061,8040264723898124100,true
UNKNOWN,1646931789746,1646931789747,1646931789747,1646931789747,1646931789747,1646931789748,1646931789748,1646931789748,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789746,1646931789748,8603716452949378400,true
UNKNOWN,1646931789850,1646931789851,1646931789851,1646931789851,1646931789851,1646931789851,1646931789851,1646931789851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789850,1646931789851,277194023775063744,true
UNKNOWN,1646931784488,1646931784489,1646931784489,1646931784489,1646931784489,1646931784489,1646931784489,1646931784489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784488,1646931784489,1467026909331868954,true
UNKNOWN,1646931788810,1646931788811,1646931788811,1646931788812,1646931788812,1646931788812,1646931788812,1646931788812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788810,1646931788812,2691765167897397719,true
UNKNOWN,1646931788807,1646931788808,1646931788808,1646931788808,1646931788808,1646931788809,1646931788809,1646931788809,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788807,1646931788809,5825990879776295445,true
UNKNOWN,1646931784530,1646931784531,1646931784531,1646931784532,1646931784532,1646931784532,1646931784532,1646931784532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784530,1646931784532,9118960757325778585,true
UNKNOWN,1646931788722,1646931788723,1646931788723,1646931788724,1646931788724,1646931788724,1646931788724,1646931788724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788722,1646931788724,7712106813612310933,true
UNKNOWN,1646931788724,1646931788725,1646931788725,1646931788725,1646931788725,1646931788726,1646931788726,1646931788726,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788724,1646931788726,5967238519007232216,true
UNKNOWN,1646931788757,1646931788758,1646931788758,1646931788758,1646931788758,1646931788759,1646931788759,1646931788759,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788757,1646931788759,2685165913330893229,true
UNKNOWN,1646931790041,1646931790041,1646931790041,1646931790042,1646931790042,1646931790042,1646931790042,1646931790042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931790041,1646931790042,9071042144270503709,true
UNKNOWN,1646931788768,1646931788769,1646931788769,1646931788769,1646931788769,1646931788769,1646931788769,1646931788769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788768,1646931788769,67061585211770683,true
UNKNOWN,1646931789630,1646931789631,1646931789631,1646931789631,1646931789631,1646931789631,1646931789631,1646931789632,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789630,1646931789632,2649156437493043022,true
UNKNOWN,1646931789716,1646931789717,1646931789717,1646931789718,1646931789718,1646931789718,1646931789718,1646931789718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789716,1646931789718,3529552520787283259,true
UNKNOWN,1646931789773,1646931789774,1646931789774,1646931789774,1646931789774,1646931789774,1646931789774,1646931789774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789773,1646931789774,341527161253872806,true
UNKNOWN,1646931788848,1646931788849,1646931788849,1646931788849,1646931788849,1646931788849,1646931788849,1646931788849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788848,1646931788849,2243640207748122700,true
UNKNOWN,1646931784443,1646931784444,1646931784444,1646931784444,1646931784444,1646931784444,1646931784444,1646931784445,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784443,1646931784445,5905188573076474622,true
UNKNOWN,1646931784494,1646931784495,1646931784495,1646931784495,1646931784495,1646931784496,1646931784496,1646931784496,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784494,1646931784496,5798863829250819745,true
UNKNOWN,1646931789915,1646931789916,1646931789916,1646931789916,1646931789916,1646931789916,1646931789916,1646931789916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789915,1646931789916,5659018003062671875,true
UNKNOWN,1646931789844,1646931789845,1646931789845,1646931789845,1646931789845,1646931789845,1646931789845,1646931789846,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789844,1646931789846,4283514289676830259,true
UNKNOWN,1646931789539,1646931789540,1646931789540,1646931789540,1646931789540,1646931789540,1646931789540,1646931789541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789539,1646931789541,4251391289860375788,true
UNKNOWN,1646931784553,1646931784554,1646931784554,1646931784555,1646931784555,1646931784555,1646931784555,1646931784555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784553,1646931784555,2127790950191812087,true
UNKNOWN,1646931784468,1646931784469,1646931784469,1646931784469,1646931784469,1646931784469,1646931784469,1646931784469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784468,1646931784469,3545046296129391539,true
UNKNOWN,1646931789621,1646931789622,1646931789622,1646931789622,1646931789622,1646931789622,1646931789622,1646931789622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789621,1646931789622,2566209973380730184,true
UNKNOWN,1646931789834,1646931789835,1646931789835,1646931789835,1646931789835,1646931789835,1646931789835,1646931789835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789834,1646931789835,4545222657121404673,true
UNKNOWN,1646931789911,1646931789912,1646931789912,1646931789913,1646931789913,1646931789913,1646931789913,1646931789913,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789911,1646931789913,5291030908967076738,true
UNKNOWN,1646931790046,1646931790047,1646931790047,1646931790047,1646931790047,1646931790047,1646931790047,1646931790047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931790046,1646931790047,5974831892246055883,true
UNKNOWN,1646931789551,1646931789552,1646931789552,1646931789552,1646931789552,1646931789552,1646931789552,1646931789552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789551,1646931789552,9149096648539259246,true
UNKNOWN,1646931790109,1646931790110,1646931790110,1646931790110,1646931790110,1646931790111,1646931790111,1646931790111,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931790109,1646931790111,2648104635130269201,true
UNKNOWN,1646931789744,1646931789745,1646931789745,1646931789745,1646931789745,1646931789745,1646931789745,1646931789745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789744,1646931789745,6692167596346002212,true
UNKNOWN,1646931789847,1646931789848,1646931789848,1646931789848,1646931789848,1646931789848,1646931789848,1646931789848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789847,1646931789848,8626301537005682774,true
UNKNOWN,1646931784465,1646931784465,1646931784465,1646931784466,1646931784466,1646931784466,1646931784466,1646931784466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784464,1646931784466,20610008577294425,true
UNKNOWN,1646931784513,1646931784513,1646931784513,1646931784514,1646931784514,1646931784514,1646931784514,1646931784514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784512,1646931784514,4919453686614870955,true
UNKNOWN,1646931789487,1646931789506,1646931789506,1646931789506,1646931789506,1646931789507,1646931789507,1646931789507,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789487,1646931789507,1714530860695635798,true
UNKNOWN,1646931784509,1646931784510,1646931784510,1646931784510,1646931784510,1646931784510,1646931784510,1646931784511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784509,1646931784511,3014370376450983146,true
UNKNOWN,1646931788835,1646931788836,1646931788836,1646931788836,1646931788836,1646931788836,1646931788836,1646931788837,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788835,1646931788837,4224935266839840891,true
UNKNOWN,1646931784557,1646931784558,1646931784558,1646931784558,1646931784558,1646931784558,1646931784558,1646931784558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784557,1646931784558,1886642592977407925,true
UNKNOWN,1646931784605,1646931784607,1646931784607,1646931784607,1646931784607,1646931784607,1646931784607,1646931784607,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784605,1646931784607,6196299970785332345,true
UNKNOWN,1646931789430,1646931789432,1646931789432,1646931789432,1646931789432,1646931789432,1646931789432,1646931789432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789430,1646931789432,6866716669941729264,true
UNKNOWN,1646931788764,1646931788765,1646931788765,1646931788765,1646931788765,1646931788766,1646931788766,1646931788766,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788764,1646931788766,8619825377636729656,true
UNKNOWN,1646931789528,1646931789529,1646931789529,1646931789529,1646931789529,1646931789529,1646931789529,1646931789530,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789528,1646931789530,5687516839479167832,true
UNKNOWN,1646931789812,1646931789813,1646931789813,1646931789813,1646931789813,1646931789814,1646931789814,1646931789814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789812,1646931789814,7911963829605516743,true
UNKNOWN,1646931789427,1646931789428,1646931789428,1646931789428,1646931789428,1646931789428,1646931789428,1646931789429,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789427,1646931789429,2669981253867880896,true
UNKNOWN,1646931789470,1646931789471,1646931789472,1646931789472,1646931789472,1646931789472,1646931789472,1646931789472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789470,1646931789472,931885772919032120,true
UNKNOWN,1646931789784,1646931789785,1646931789785,1646931789785,1646931789785,1646931789785,1646931789785,1646931789785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789784,1646931789785,7186673704231649302,true
UNKNOWN,1646931784543,1646931784544,1646931784544,1646931784545,1646931784545,1646931784545,1646931784545,1646931784545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784543,1646931784545,3211223628015944589,true
UNKNOWN,1646931789467,1646931789468,1646931789468,1646931789468,1646931789468,1646931789468,1646931789468,1646931789469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789467,1646931789469,6879065445785947305,true
UNKNOWN,1646931788813,1646931788814,1646931788814,1646931788815,1646931788815,1646931788815,1646931788815,1646931788815,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788813,1646931788815,1800742564865655590,true
UNKNOWN,1646931784570,1646931784571,1646931784571,1646931784571,1646931784571,1646931784571,1646931784571,1646931784571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784569,1646931784571,5287550278912985467,true
UNKNOWN,1646931789519,1646931789520,1646931789520,1646931789520,1646931789520,1646931789520,1646931789520,1646931789521,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789519,1646931789521,41282675074352822,true
UNKNOWN,1646931789522,1646931789523,1646931789523,1646931789523,1646931789523,1646931789523,1646931789523,1646931789524,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789522,1646931789524,4773100037354373990,true
UNKNOWN,1646931789762,1646931789763,1646931789763,1646931789763,1646931789763,1646931789763,1646931789763,1646931789763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789762,1646931789763,6994438626546500704,true
UNKNOWN,1646931789820,1646931789821,1646931789821,1646931789821,1646931789821,1646931789822,1646931789822,1646931789822,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789820,1646931789822,2518084337496051615,true
UNKNOWN,1646931789648,1646931789649,1646931789649,1646931789649,1646931789649,1646931789649,1646931789649,1646931789650,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789648,1646931789650,6452078393804933583,true
UNKNOWN,1646931784474,1646931784475,1646931784475,1646931784475,1646931784475,1646931784475,1646931784475,1646931784476,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784474,1646931784476,2553984505989451751,true
UNKNOWN,1646931784450,1646931784451,1646931784451,1646931784452,1646931784452,1646931784452,1646931784452,1646931784452,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784450,1646931784452,5046065421563152127,true
UNKNOWN,1646931788713,1646931788715,1646931788715,1646931788715,1646931788715,1646931788715,1646931788715,1646931788716,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788713,1646931788716,5696056435728075034,true
UNKNOWN,1646931788716,1646931788718,1646931788718,1646931788718,1646931788718,1646931788718,1646931788718,1646931788718,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788716,1646931788718,4067338654352033262,true
UNKNOWN,1646931789665,1646931789666,1646931789666,1646931789667,1646931789667,1646931789667,1646931789667,1646931789705,1,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789665,1646931789705,8786185136015691266,true
UNKNOWN,1646931789818,1646931789819,1646931789819,1646931789819,1646931789819,1646931789819,1646931789819,1646931789819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789818,1646931789819,4011125774498352651,true
UNKNOWN,1646931784560,1646931784561,1646931784561,1646931784561,1646931784561,1646931784561,1646931784561,1646931784562,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784560,1646931784562,3658933845759248723,true
UNKNOWN,1646931784573,1646931784574,1646931784574,1646931784574,1646931784574,1646931784575,1646931784575,1646931784575,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784573,1646931784575,5968866272156798497,true
UNKNOWN,1646931789420,1646931789421,1646931789421,1646931789421,1646931789421,1646931789421,1646931789421,1646931789422,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789420,1646931789422,5246912227977940092,true
UNKNOWN,1646931790056,1646931790057,1646931790057,1646931790058,1646931790058,1646931790058,1646931790058,1646931790058,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931790056,1646931790058,6993902332714894951,true
UNKNOWN,1646931789859,1646931789860,1646931789860,1646931789860,1646931789860,1646931789860,1646931789860,1646931789861,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789859,1646931789861,7824414415531690070,true
UNKNOWN,1646931789440,1646931789441,1646931789441,1646931789441,1646931789441,1646931789441,1646931789441,1646931789442,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789440,1646931789442,7097425789122003170,true
UNKNOWN,1646931788773,1646931788774,1646931788774,1646931788775,1646931788775,1646931788775,1646931788775,1646931788775,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788773,1646931788775,1691873456999515518,true
UNKNOWN,1646931788782,1646931788783,1646931788783,1646931788783,1646931788783,1646931788805,1646931788805,1646931788806,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788782,1646931788806,3751694363491520204,true
UNKNOWN,1646931789389,1646931789390,1646931789390,1646931789390,1646931789390,1646931789390,1646931789390,1646931789391,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789389,1646931789391,7021160568247961368,true
UNKNOWN,1646931789722,1646931789723,1646931789723,1646931789723,1646931789723,1646931789723,1646931789723,1646931789723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789722,1646931789723,4621558375936706012,true
UNKNOWN,1646931784609,1646931784610,1646931784610,1646931784610,1646931784610,1646931784611,1646931784611,1646931784611,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784609,1646931784611,468073747534597317,true
UNKNOWN,1646931789639,1646931789640,1646931789640,1646931789640,1646931789640,1646931789640,1646931789640,1646931789641,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789639,1646931789641,6884430715544749994,true
UNKNOWN,1646931788838,1646931788839,1646931788839,1646931788839,1646931788839,1646931788840,1646931788840,1646931788840,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788838,1646931788840,3454939168847711615,true
UNKNOWN,1646931784612,1646931784613,1646931784613,1646931784614,1646931784614,1646931784614,1646931784614,1646931784614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931784612,1646931784614,7698943327245385893,true
UNKNOWN,1646931789509,1646931789510,1646931789510,1646931789510,1646931789510,1646931789511,1646931789511,1646931789511,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789509,1646931789511,7997753852837841065,true
UNKNOWN,1646931788816,1646931788817,1646931788817,1646931788818,1646931788818,1646931788818,1646931788818,1646931788818,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931788816,1646931788818,6920308164086877655,true
UNKNOWN,1646931789918,1646931789919,1646931789919,1646931789919,1646931789919,1646931789919,1646931789919,1646931789919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789918,1646931789919,8769195335736970492,true
UNKNOWN,1646931789401,1646931789402,1646931789402,1646931789402,1646931789402,1646931789402,1646931789402,1646931789403,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789401,1646931789403,680039122634753624,true
UNKNOWN,1646931790020,1646931790021,1646931790021,1646931790021,1646931790021,1646931790021,1646931790021,1646931790021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931790020,1646931790021,1455989345113686035,true
UNKNOWN,1646931789381,1646931789383,1646931789383,1646931789383,1646931789383,1646931789383,1646931789383,1646931789384,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646931789381,1646931789384,486571010888453887,true
